mouse,554,254,1775546503200
mouse,552,254,1775546503342
mouse,551,254,1775546503346
mouse,545,252,1775546503353
mouse,538,250,1775546503360
mouse,531,246,1775546503367
mouse,524,243,1775546503374
mouse,517,240,1775546503380
mouse,510,237,1775546503387
mouse,503,233,1775546503394
mouse,493,229,1775546503401
mouse,480,224,1775546503408
mouse,466,218,1775546503415
mouse,450,211,1775546503422
mouse,436,206,1775546503429
mouse,420,198,1775546503436
mouse,402,190,1775546503443
mouse,387,182,1775546503450
mouse,372,174,1775546503457
mouse,360,168,1775546503464
mouse,347,162,1775546503471
mouse,336,156,1775546503478
mouse,325,150,1775546503485
mouse,313,145,1775546503492
mouse,304,140,1775546503499
mouse,293,136,1775546503506
mouse,282,131,1775546503512
mouse,272,127,1775546503519
mouse,262,123,1775546503526
mouse,252,120,1775546503533
mouse,244,117,1775546503540
mouse,237,115,1775546503547
mouse,229,114,1775546503554
mouse,224,112,1775546503561
mouse,220,111,1775546503568
mouse,215,110,1775546503575
mouse,212,109,1775546503582
mouse,208,108,1775546503590
mouse,205,107,1775546503596
mouse,203,106,1775546503603
mouse,200,106,1775546503610
mouse,198,106,1775546503617
mouse,195,104,1775546503624
mouse,193,104,1775546503631
mouse,190,102,1775546503638
mouse,188,102,1775546503644
mouse,187,101,1775546503651
mouse,184,100,1775546503658
mouse,182,98,1775546503665
mouse,179,98,1775546503672
mouse,175,96,1775546503680
mouse,172,95,1775546503686
mouse,168,94,1775546503693
mouse,164,92,1775546503700
mouse,160,91,1775546503707
mouse,156,90,1775546503714
mouse,153,89,1775546503721
mouse,151,88,1775546503728
mouse,148,88,1775546503735
mouse,147,86,1775546503742
mouse,145,86,1775546503749
mouse,144,85,1775546503756
mouse,142,84,1775546503763
mouse,140,83,1775546503770
mouse,138,82,1775546503776
mouse,136,80,1775546503783
mouse,132,78,1775546503791
mouse,130,78,1775546503797
mouse,125,75,1775546503804
mouse,121,73,1775546503811
mouse,117,70,1775546503818
mouse,111,68,1775546503825
mouse,105,66,1775546503832
mouse,100,63,1775546503839
mouse,94,62,1775546503846
mouse,89,60,1775546503853
mouse,84,58,1775546503860
mouse,80,56,1775546503867
mouse,76,54,1775546503874
mouse,72,54,1775546503880
mouse,68,52,1775546503887
mouse,65,50,1775546503894
mouse,61,50,1775546503902
mouse,59,49,1775546503908
mouse,56,48,1775546503915
mouse,53,47,1775546503922
mouse,50,47,1775546503930
mouse,48,46,1775546503936
mouse,45,46,1775546503943
mouse,43,46,1775546503950
mouse,40,46,1775546503957
mouse,37,46,1775546503964
mouse,36,46,1775546503971
mouse,35,46,1775546503981
mouse,34,46,1775546503986
mouse,33,46,1775546504044
mouse,32,46,1775546504061
mouse,30,46,1775546504082
mouse,29,46,1775546504103
mouse,28,45,1775546504110
mouse,26,44,1775546504117
mouse,24,43,1775546504125
mouse,22,43,1775546504131
mouse,20,42,1775546504138
mouse,17,41,1775546504146
mouse,16,39,1775546504151
mouse,13,39,1775546504158
mouse,11,38,1775546504165
mouse,8,38,1775546504172
mouse,7,36,1775546504180
mouse,6,36,1775546504186
mouse,4,35,1775546504193
mouse,4,34,1775546504214
mouse,2,34,1775546504221
mouse,1,34,1775546504229
mouse,0,34,1775546504249
mouse,1,34,1775546504552
mouse,2,34,1775546504557
mouse,3,34,1775546504564
mouse,3,33,1775546504569
mouse,4,33,1775546504576
mouse,5,33,1775546504596
mouse,7,33,1775546504603
mouse,8,33,1775546504610
mouse,8,32,1775546504619
mouse,11,32,1775546504625
mouse,12,32,1775546504631
mouse,13,32,1775546504638
mouse,15,32,1775546504645
mouse,16,32,1775546504652
mouse,18,32,1775546504658
mouse,20,31,1775546504665
mouse,22,31,1775546504672
mouse,24,31,1775546504679
mouse,26,31,1775546504686
mouse,29,31,1775546504693
mouse,32,31,1775546504700
mouse,36,31,1775546504707
mouse,38,31,1775546504714
mouse,41,31,1775546504721
mouse,44,31,1775546504728
mouse,46,31,1775546504735
mouse,48,31,1775546504742
mouse,49,31,1775546504749
mouse,50,31,1775546504756
mouse,52,31,1775546504763
mouse,53,31,1775546504771
mouse,54,31,1775546504776
mouse,56,31,1775546504784
mouse,57,31,1775546504791
mouse,59,31,1775546504797
mouse,60,31,1775546504804
mouse,64,31,1775546504811
mouse,66,31,1775546504818
mouse,68,31,1775546504825
mouse,72,31,1775546504832
mouse,75,31,1775546504839
mouse,78,31,1775546504846
mouse,80,31,1775546504853
mouse,84,31,1775546504860
mouse,86,31,1775546504867
mouse,88,32,1775546504874
mouse,91,32,1775546504881
mouse,92,32,1775546504888
mouse,93,32,1775546504894
mouse,93,33,1775546504901
mouse,94,33,1775546504908
mouse,95,33,1775546504919
mouse,96,33,1775546505116
mouse,97,33,1775546505125
mouse,98,33,1775546505134
mouse,99,33,1775546505138
mouse,100,33,1775546505148
mouse,101,33,1775546505154
mouse,102,33,1775546505163
mouse,103,33,1775546505166
mouse,104,33,1775546505172
mouse,105,33,1775546505179
mouse,106,33,1775546505186
mouse,108,33,1775546505193
mouse,109,33,1775546505200
mouse,111,33,1775546505207
mouse,112,33,1775546505214
mouse,113,33,1775546505221
mouse,114,33,1775546505229
mouse,115,33,1775546505235
mouse,116,33,1775546505256
mouse,117,33,1775546505286
mouse,118,33,1775546505304
mouse,119,33,1775546505311
mouse,120,33,1775546505321
mouse,122,32,1775546505339
mouse,123,32,1775546505346
mouse,124,32,1775546505353
mouse,125,31,1775546505360
mouse,126,31,1775546505367
mouse,127,31,1775546505374
mouse,128,31,1775546505395
mouse,128,30,1775546505402
mouse,129,30,1775546505428
mouse,130,30,1775546505433
mouse,130,29,1775546505438
mouse,131,29,1775546505448
mouse,131,28,1775546505464
mouse,130,28,1775546505680
mouse,129,28,1775546505711
mouse,128,28,1775546505734
mouse,128,29,1775546505736
mouse,126,29,1775546505756
mouse,124,30,1775546505763
mouse,122,30,1775546505770
mouse,120,30,1775546505777
mouse,118,32,1775546505784
mouse,116,33,1775546505790
mouse,114,33,1775546505797
mouse,111,35,1775546505804
mouse,108,35,1775546505811
mouse,105,37,1775546505818
mouse,104,38,1775546505825
mouse,101,39,1775546505832
mouse,99,41,1775546505839
mouse,96,42,1775546505846
mouse,95,42,1775546505853
mouse,92,44,1775546505860
mouse,90,45,1775546505867
mouse,88,46,1775546505874
mouse,86,47,1775546505881
mouse,83,49,1775546505888
mouse,80,50,1775546505894
mouse,78,50,1775546505901
mouse,76,52,1775546505908
mouse,73,53,1775546505915
mouse,71,54,1775546505922
mouse,69,54,1775546505929
mouse,68,55,1775546505936
mouse,66,57,1775546505943
mouse,64,57,1775546505950
mouse,64,58,1775546505957
mouse,62,58,1775546505964
mouse,61,59,1775546505971
mouse,60,59,1775546505978
mouse,60,60,1775546505985
mouse,58,61,1775546505992
mouse,58,62,1775546505999
mouse,57,62,1775546506006
mouse,56,62,1775546506013
mouse,55,62,1775546506020
mouse,54,63,1775546506026
mouse,53,64,1775546506033
mouse,52,65,1775546506040
mouse,52,66,1775546506052
mouse,51,66,1775546506055
mouse,50,66,1775546506062
mouse,49,66,1775546506082
mouse,48,66,1775546506105
mouse,48,67,1775546506124
mouse,48,68,1775546506145
mouse,47,68,1775546506154
mouse,46,68,1775546506159
mouse,45,68,1775546506170
mouse,45,69,1775546506173
mouse,44,69,1775546506180
mouse,44,70,1775546506187
mouse,43,70,1775546506194
mouse,42,70,1775546506200
mouse,41,70,1775546506207
mouse,40,70,1775546506214
mouse,39,71,1775546506221
mouse,37,72,1775546506228
mouse,36,72,1775546506235
mouse,35,73,1775546506242
mouse,34,73,1775546506249
mouse,32,74,1775546506256
mouse,31,74,1775546506264
mouse,30,74,1775546506271
mouse,29,74,1775546506276
mouse,28,74,1775546506283
mouse,27,75,1775546506290
mouse,25,75,1775546506297
mouse,24,76,1775546506304
mouse,23,76,1775546506311
mouse,22,76,1775546506318
mouse,20,76,1775546506325
mouse,19,76,1775546506338
mouse,19,77,1775546506345
mouse,18,77,1775546506360
mouse,17,77,1775546506372
mouse,16,77,1775546506400
mouse,15,78,1775546506419
mouse,14,78,1775546506427
mouse,13,78,1775546506430
mouse,10,78,1775546506437
mouse,8,78,1775546506443
mouse,7,78,1775546506450
mouse,5,78,1775546506457
mouse,4,78,1775546506479
mouse,4,79,1775546506487
mouse,5,79,1775546506661
mouse,6,79,1775546506666
mouse,7,79,1775546506673
mouse,8,79,1775546506680
mouse,10,78,1775546506686
mouse,11,78,1775546506693
mouse,12,78,1775546506700
mouse,14,77,1775546506707
mouse,16,77,1775546506714
mouse,17,77,1775546506721
mouse,20,77,1775546506728
mouse,21,77,1775546506735
mouse,24,77,1775546506743
mouse,26,77,1775546506749
mouse,28,77,1775546506757
mouse,30,77,1775546506763
mouse,32,77,1775546506770
mouse,35,77,1775546506776
mouse,38,77,1775546506784
mouse,40,77,1775546506790
mouse,42,77,1775546506798
mouse,44,77,1775546506804
mouse,46,77,1775546506811
mouse,48,77,1775546506819
mouse,49,77,1775546506829
mouse,50,77,1775546506838
mouse,51,77,1775546506843
mouse,52,77,1775546506854
mouse,53,77,1775546506861
mouse,54,77,1775546506870
mouse,55,77,1775546506874
mouse,56,77,1775546506881
mouse,57,77,1775546506888
mouse,59,77,1775546506895
mouse,60,77,1775546506902
mouse,62,76,1775546506909
mouse,64,76,1775546506916
mouse,67,76,1775546506922
mouse,69,75,1775546506930
mouse,70,75,1775546506936
mouse,72,75,1775546506943
mouse,73,75,1775546506950
mouse,74,75,1775546506957
mouse,75,75,1775546506964
mouse,76,75,1775546506974
mouse,77,75,1775546506996
mouse,77,74,1775546506999
mouse,79,74,1775546507019
mouse,80,74,1775546507034
mouse,79,74,1775546507262
mouse,78,74,1775546507263
mouse,77,74,1775546507283
mouse,76,74,1775546507291
mouse,75,74,1775546507302
mouse,74,74,1775546507304
mouse,73,74,1775546507313
mouse,72,74,1775546507319
mouse,72,75,1775546507326
mouse,70,75,1775546507332
mouse,69,75,1775546507339
mouse,68,76,1775546507346
mouse,66,76,1775546507353
mouse,65,76,1775546507362
mouse,64,77,1775546507367
mouse,63,78,1775546507374
mouse,61,78,1775546507381
mouse,60,78,1775546507388
mouse,58,78,1775546507395
mouse,57,79,1775546507401
mouse,56,80,1775546507409
mouse,54,80,1775546507416
mouse,52,81,1775546507422
mouse,50,81,1775546507429
mouse,49,82,1775546507436
mouse,47,82,1775546507443
mouse,46,82,1775546507450
mouse,44,83,1775546507457
mouse,40,83,1775546507464
mouse,39,84,1775546507471
mouse,36,85,1775546507478
mouse,35,86,1775546507486
mouse,33,86,1775546507492
mouse,32,87,1775546507499
mouse,30,87,1775546507506
mouse,28,88,1775546507513
mouse,27,88,1775546507521
mouse,26,89,1775546507526
mouse,25,90,1775546507535
mouse,24,90,1775546507540
mouse,24,91,1775546507551
mouse,23,91,1775546507555
mouse,23,92,1775546507561
mouse,22,93,1775546507583
mouse,21,94,1775546507593
mouse,20,94,1775546507596
mouse,20,95,1775546507617
mouse,19,95,1775546507624
mouse,19,96,1775546507631
mouse,18,96,1775546507643
mouse,17,97,1775546507658
mouse,17,98,1775546507665
mouse,16,98,1775546507672
mouse,16,99,1775546507700
mouse,16,100,1775546507708
mouse,15,100,1775546507717
mouse,15,101,1775546507721
mouse,13,102,1775546507728
mouse,12,102,1775546507735
mouse,11,102,1775546507743
mouse,11,103,1775546507749
mouse,10,103,1775546507756
mouse,8,104,1775546507763
mouse,8,105,1775546507784
mouse,8,106,1775546507894
mouse,9,106,1775546507900
mouse,10,106,1775546507903
mouse,11,106,1775546507910
mouse,12,106,1775546507916
mouse,13,106,1775546507923
mouse,14,106,1775546507929
mouse,16,106,1775546507936
mouse,19,106,1775546507944
mouse,21,107,1775546507950
mouse,24,108,1775546507957
mouse,29,108,1775546507964
mouse,34,108,1775546507971
mouse,40,110,1775546507978
mouse,47,110,1775546507985
mouse,53,110,1775546507992
mouse,60,112,1775546507999
mouse,68,113,1775546508006
mouse,75,114,1775546508013
mouse,82,114,1775546508020
mouse,88,116,1775546508026
mouse,93,117,1775546508033
mouse,97,118,1775546508040
mouse,101,118,1775546508048
mouse,104,118,1775546508054
mouse,105,118,1775546508061
mouse,106,118,1775546508068
mouse,107,118,1775546508075
mouse,108,118,1775546508157
mouse,109,118,1775546508385
mouse,110,118,1775546508401
mouse,111,118,1775546508409
mouse,112,118,1775546508418
mouse,113,118,1775546508423
mouse,114,118,1775546508429
mouse,116,118,1775546508437
mouse,118,118,1775546508443
mouse,121,118,1775546508450
mouse,124,118,1775546508457
mouse,128,118,1775546508464
mouse,134,118,1775546508471
mouse,139,119,1775546508478
mouse,146,121,1775546508485
mouse,153,122,1775546508492
mouse,160,123,1775546508499
mouse,168,125,1775546508506
mouse,176,126,1775546508514
mouse,184,127,1775546508519
mouse,192,130,1775546508526
mouse,200,131,1775546508533
mouse,209,134,1775546508540
mouse,217,136,1775546508547
mouse,226,138,1775546508554
mouse,233,141,1775546508561
mouse,242,143,1775546508568
mouse,252,146,1775546508575
mouse,261,148,1775546508582
mouse,270,152,1775546508589
mouse,280,154,1775546508596
mouse,290,158,1775546508603
mouse,298,161,1775546508610
mouse,307,163,1775546508617
mouse,315,166,1775546508624
mouse,324,169,1775546508631
mouse,331,172,1775546508638
mouse,340,174,1775546508646
mouse,346,177,1775546508651
mouse,354,178,1775546508658
mouse,359,181,1775546508665
mouse,365,183,1775546508672
mouse,370,186,1775546508679
mouse,376,188,1775546508686
mouse,381,190,1775546508693
mouse,386,192,1775546508700
mouse,390,194,1775546508707
mouse,396,195,1775546508714
mouse,400,198,1775546508721
mouse,405,200,1775546508728
mouse,410,202,1775546508735
mouse,415,204,1775546508742
mouse,420,206,1775546508749
mouse,424,209,1775546508756
mouse,428,211,1775546508763
mouse,433,214,1775546508770
mouse,436,215,1775546508776
mouse,440,218,1775546508783
mouse,442,219,1775546508790
mouse,446,222,1775546508798
mouse,448,222,1775546508804
mouse,450,224,1775546508811
mouse,453,226,1775546508818
mouse,456,228,1775546508825
mouse,459,230,1775546508833
mouse,460,232,1775546508839
mouse,463,234,1775546508846
mouse,466,236,1775546508853
mouse,468,238,1775546508860
mouse,470,240,1775546508867
mouse,472,242,1775546508874
mouse,475,244,1775546508881
mouse,477,246,1775546508887
mouse,479,248,1775546508894
mouse,480,250,1775546508901
mouse,481,251,1775546508908
mouse,482,252,1775546508915
mouse,484,254,1775546508922
mouse,487,258,1775546508929
mouse,490,260,1775546508936
mouse,492,262,1775546508943
mouse,496,266,1775546508950
mouse,501,270,1775546508957
mouse,507,273,1775546508964
mouse,512,275,1775546508971
mouse,516,278,1775546508978
mouse,521,280,1775546508985
mouse,525,282,1775546508992
mouse,529,284,1775546508999
mouse,532,285,1775546509006
mouse,533,286,1775546509013
mouse,535,287,1775546509020
mouse,536,288,1775546509027
mouse,537,289,1775546509034
mouse,538,289,1775546509040
mouse,539,290,1775546509048
mouse,540,290,1775546509054
mouse,541,290,1775546509061
mouse,542,291,1775546509068
mouse,543,292,1775546509075
mouse,544,292,1775546509082
mouse,545,292,1775546509103
mouse,546,292,1775546509240
mouse,547,292,1775546509256
mouse,548,292,1775546509277
mouse,549,292,1775546509284
mouse,551,293,1775546509292
mouse,553,294,1775546509298
mouse,556,294,1775546509304
mouse,560,294,1775546509311
mouse,562,296,1775546509318
mouse,565,297,1775546509325
mouse,569,298,1775546509332
mouse,573,299,1775546509339
mouse,576,299,1775546509346
mouse,579,300,1775546509353
mouse,580,300,1775546509360
mouse,582,300,1775546509367
mouse,583,300,1775546509433
mouse,583,301,1775546509437
mouse,584,301,1775546509443
mouse,585,301,1775546509450
mouse,587,301,1775546509457
mouse,588,301,1775546509465
mouse,589,301,1775546509471
mouse,591,301,1775546509478
mouse,591,302,1775546509485
mouse,592,302,1775546509492
mouse,593,302,1775546509555
mouse,595,302,1775546509561
mouse,597,302,1775546509568
mouse,600,303,1775546509575
mouse,604,304,1775546509582
mouse,608,305,1775546509589
mouse,613,306,1775546509596
mouse,617,308,1775546509603
mouse,623,309,1775546509610
mouse,628,310,1775546509617
mouse,634,312,1775546509624
mouse,640,314,1775546509631
mouse,646,315,1775546509638
mouse,651,317,1775546509644
mouse,656,318,1775546509652
mouse,661,319,1775546509659
mouse,665,321,1775546509665
mouse,669,322,1775546509672
mouse,672,322,1775546509679
mouse,675,323,1775546509686
mouse,677,324,1775546509693
mouse,680,324,1775546509700
mouse,680,325,1775546509707
mouse,681,325,1775546509775
mouse,682,324,1775546509794
mouse,683,324,1775546509811
mouse,684,323,1775546509818
mouse,684,322,1775546509825
mouse,685,322,1775546509846
mouse,685,321,1775546509853
mouse,685,320,1775546509860
mouse,686,318,1775546509867
mouse,687,318,1775546509874
mouse,688,317,1775546509882
mouse,688,316,1775546509888
mouse,688,315,1775546509895
mouse,688,314,1775546509901
mouse,688,313,1775546509910
mouse,688,312,1775546509915
mouse,688,311,1775546509922
mouse,688,310,1775546509929
mouse,688,308,1775546509936
mouse,688,306,1775546509943
mouse,687,304,1775546509950
mouse,685,300,1775546509957
mouse,684,298,1775546509964
mouse,680,294,1775546509971
mouse,676,290,1775546509978
mouse,673,286,1775546509985
mouse,669,281,1775546509992
mouse,664,278,1775546509999
mouse,662,274,1775546510006
mouse,659,270,1775546510012
mouse,656,266,1775546510020
mouse,652,263,1775546510026
mouse,648,260,1775546510033
mouse,646,258,1775546510040
mouse,643,256,1775546510047
mouse,642,255,1775546510054
mouse,640,254,1775546510061
mouse,638,254,1775546510068
mouse,638,253,1775546510076
mouse,639,253,1775546510117
mouse,642,253,1775546510125
mouse,647,255,1775546510132
mouse,649,256,1775546510138
mouse,654,258,1775546510145
mouse,658,259,1775546510151
mouse,663,262,1775546510158
mouse,667,263,1775546510165
mouse,669,264,1775546510172
mouse,672,266,1775546510179
mouse,673,266,1775546510186
mouse,675,266,1775546510193
mouse,676,268,1775546510200
mouse,678,269,1775546510207
mouse,680,270,1775546510214
mouse,683,271,1775546510221
mouse,688,274,1775546510228
mouse,692,275,1775546510235
mouse,699,278,1775546510242
mouse,704,279,1775546510249
mouse,712,282,1775546510256
mouse,718,284,1775546510263
mouse,727,285,1775546510269
mouse,735,287,1775546510276
mouse,744,289,1775546510283
mouse,755,291,1775546510290
mouse,766,294,1775546510297
mouse,776,296,1775546510304
mouse,787,298,1775546510311
mouse,800,301,1775546510318
mouse,809,302,1775546510325
mouse,817,304,1775546510332
mouse,826,305,1775546510339
mouse,833,306,1775546510346
mouse,838,306,1775546510353
mouse,842,306,1775546510360
mouse,845,306,1775546510367
mouse,846,306,1775546510374
mouse,848,306,1775546510381
mouse,849,306,1775546510572
mouse,850,306,1775546510576
mouse,852,306,1775546510582
mouse,853,306,1775546510589
mouse,856,306,1775546510596
mouse,857,306,1775546510603
mouse,860,306,1775546510610
mouse,862,306,1775546510617
mouse,865,306,1775546510624
mouse,868,306,1775546510631
mouse,873,306,1775546510638
mouse,877,307,1775546510645
mouse,884,309,1775546510652
mouse,888,309,1775546510659
mouse,896,310,1775546510665
mouse,901,311,1775546510672
mouse,907,311,1775546510679
mouse,911,311,1775546510686
mouse,915,312,1775546510693
mouse,916,312,1775546510700
mouse,917,312,1775546510707
mouse,918,312,1775546510781
mouse,919,312,1775546510784
mouse,920,312,1775546510795
mouse,920,313,1775546510979
mouse,917,314,1775546511062
mouse,913,314,1775546511069
mouse,912,314,1775546511075
mouse,909,314,1775546511082
mouse,908,314,1775546511089
mouse,906,314,1775546511096
mouse,904,314,1775546511104
mouse,902,314,1775546511110
mouse,899,314,1775546511117
mouse,896,314,1775546511124
mouse,891,313,1775546511131
mouse,887,312,1775546511138
