session_id,user_id,label,scenario,mouse_velocity_mean,mouse_velocity_variance,mouse_acceleration_variance,click_interval_std,typing_speed_mean,typing_speed_variance,key_hold_time_mean,navigation_entropy,page_transition_pattern,dwell_time_per_page
674f7d97-12f5-4981-b201-a58b164d434a,alice,0,normal,779.2321144480003,14941.144555976416,64218.43584087883,2.7033096582247196,3.271696617100664,0.8004344992913516,0.11289203707626343,1.5,1.0,7.249610543251038
850d551a-ba52-43a6-8ed2-d1059d77ee32,bravo,0,normal,617.2596451303266,15794.464430368931,62014.72463828873,3.1530342363535624,3.0021387397697508,0.695140211835002,0.09587600829459643,1.5,1.0,8.261941820383072
95b04186-1b58-46b4-95fa-e1cab8cf14ed,alice,0,normal,773.0621596387748,17288.312357162693,60244.07591337168,2.817902620551928,3.2802298635393097,0.793663580236842,0.1067569154562988,1.5,1.0,7.312195867300034
bd394861-98ed-4002-b4cc-33e29cdbf075,charlie,0,normal,921.8893314640239,18171.007544944165,61872.77394825386,2.1381523090021184,3.7923337789106903,1.1081263007991464,0.08718759186299521,1.5,1.0,6.446038454771042
b80f9702-44e9-4c41-8e86-03e7beb1facc,alice,0,normal,756.7811948601498,19470.409828589232,47492.112174564674,2.5741161221250985,3.2487287231245823,0.851409722399725,0.11026811590447633,1.5,1.0,6.794884532690048
f86147b6-92f2-4fd2-97a5-969b34ae3ce1,alice,0,normal,786.5765060748461,17759.34627876699,65729.00934427026,2.832566642093832,3.1392436160993675,0.6958299036369333,0.10931336123579662,1.5,1.0,7.17333647608757
1416879a-cb6b-490b-9ca1-e1eb1629982a,bravo,0,normal,621.6313566524913,9549.774600262343,60056.79035988023,2.8810260220886144,2.9230468851105527,0.5784455936495608,0.10023140457112172,1.5,1.0,8.015180498361588
eaf2ec75-03bd-46f8-b254-9d8b50190368,charlie,0,normal,916.5224352359824,35181.915438377335,63671.90902382439,2.3285816838610147,3.864439957851154,1.391454339572746,0.08954034222938274,1.5,1.0,6.759542942047119
0c53ad87-19ac-4614-8b6e-365f9f53e772,alice,0,normal,764.9454521476415,15188.107146010585,70134.35347631286,2.863994103451554,3.0983684276190786,0.7060471716944814,0.11117860893068617,1.5,1.0,7.55483415722847
b1281dfc-e043-4fda-a269-6b78cba95c15,charlie,0,normal,891.3977012820719,27352.629749913496,81109.46900572497,2.365487740484485,4.018413065629601,1.9353031869935007,0.0892423999986788,1.5,1.0,6.978791892528534
3bf5b545-ed40-423a-aa74-3878894e7d7b,charlie,0,normal,872.7112686597213,25858.31912750707,55650.500603918765,2.451203936284806,3.8384026112732523,1.3946948458277673,0.09042825824121421,1.5,1.0,7.074365496635437
7a8d7431-1879-4e14-b5b2-298dd5bf39b3,bravo,0,normal,633.1043679130613,13274.762499054628,79531.45776580491,3.1633661590049256,2.9189356603234637,0.5888606137275858,0.10111230877192003,1.5,1.0,7.955150365829468
5290952a-97e1-4261-9308-2461ea18b810,alice,0,normal,741.4725234370864,19262.314740747155,58300.02542180555,2.732057028997047,3.324919873228882,0.8389572389086917,0.105924082904539,1.5,1.0,6.812639683485031
55b7d136-eee6-4116-8604-b6370f7c20c2,alice,0,normal,766.8987666840231,19579.434598676486,64335.58867476552,2.457961397523218,3.354165015081395,0.8292309065937415,0.11075179252577211,1.5,1.0,6.622742682695389
8ef67ced-601f-40f8-97b8-cc0f90fd68ef,bravo,0,normal,625.8638166654888,15772.313624964178,68635.5760514595,2.9754018213180893,2.8943263955467047,0.6258348426077495,0.09935585840779444,1.5,1.0,8.38253328204155
8fd7a7e5-c367-40ce-bfe8-5034ed6c53db,charlie,0,normal,898.6698216689465,22610.048115011396,88613.6094631167,2.3767089843594955,3.8454751691559808,1.2184255504565509,0.09071124534776333,1.5,1.0,6.967550456523895
d2d7354d-9298-45d4-80a9-9664e223bce5,bravo,0,normal,599.3317332657905,22701.581728598976,44446.34547643414,3.1947217979277434,2.8679954089685484,0.6023282905616658,0.09973756919717887,1.5,1.0,8.081257969141006
6d4b58a7-aa54-4518-80c4-624b5f37ef82,charlie,0,normal,864.4267431262613,20196.92454214934,76455.84147924506,2.009739874853179,3.7128139849653725,1.178500324141955,0.08940131917801838,1.5,1.0,6.582945853471756
dd4d8279-55c6-4043-bbc5-5df9e40d6b51,alice,0,normal,750.2365817996836,20033.3953203973,54911.94246953573,2.962779033137408,3.175199511295592,0.8063751594712346,0.11315548301729517,1.5,1.0,7.343338668346405
9bb874e8-1535-4b48-85a3-e9ab8f56e282,bravo,0,normal,600.8901976634226,18975.516694644906,56199.915835926564,2.9568487918766815,2.9121336365862462,0.6645298701891987,0.10394609703489432,1.5,1.0,7.9190270602703094
dffcd50a-64fb-4fc9-8c1e-43cfc1d06f27,alice,0,normal,761.7985729145194,16627.05282177581,63199.9836946876,2.924403095621021,3.1471142841024164,0.795642185722108,0.11169333100976431,1.5,1.0,7.814230173826218
0292035d-51e9-47a4-a223-b205b651283c,bravo,0,normal,617.6836772081687,13179.130615485752,57168.74147733787,3.03711636207561,3.0287915772208587,0.6549593706599269,0.09848237519710434,1.5,1.0,7.971548795700073
2423fda0-a146-45ec-bd81-a79cedc5e8cc,bravo,0,normal,613.549302258713,11994.156158656298,50144.642112234236,3.044689913184792,2.8565879429688135,0.5698648294570058,0.10186026803096208,1.5,1.0,8.07560470700264
0618a332-4dbf-4715-a640-0480e6cf9641,bravo,0,normal,636.6025989245851,7167.883498225547,81428.81044612903,2.94003623824144,2.989271087596137,0.6314214544766048,0.100676109894464,1.5,1.0,7.940855473279953
980e91a5-a81c-4f5c-9319-59edb600986e,alice,0,normal,739.7570034298584,12870.911565467677,64965.53796889287,3.0482775459821445,3.2522994717866207,0.9889211172615708,0.10784432310175318,1.5,1.0,7.766478896141052
7714347f-77e4-4d34-992e-8b5d7c5da8cc,bravo,0,normal,630.991537059957,13019.552001436561,51520.91470741172,3.330319969746367,2.7775422766906925,0.5242832093707067,0.10252780455256401,1.5,1.0,8.451114386320114
fea18503-cb88-4a5d-ac75-788e837add49,alice,0,normal,738.2994056262753,19609.56279520505,74076.63400709613,2.704564604900308,3.3216807093625644,0.9399172423243057,0.11366063112543706,1.5,1.0,7.239930033683777
bf5aafbd-3e96-42ef-bb3b-3e81c383f9a5,charlie,0,normal,901.1992682506036,25692.280673164234,55644.68913655585,2.2970329177212294,3.757702056738201,1.1985709536393758,0.08984415448680881,1.5,1.0,7.062778919935226
77f32b1a-9cb0-4f46-8ce0-97ef19ecce3a,bravo,0,normal,606.9024214875407,11843.652966073285,62171.986356647336,2.7906071923080082,2.959750900698113,0.594420288930695,0.10014262472381279,1.5,1.0,7.5776486992836
5c7d5107-77e1-4a10-8dc1-00950db867bd,bravo,0,normal,640.3526789660158,13904.674360697309,48724.1501855839,2.960645498142552,3.001549719939696,0.7554282863475074,0.10098543508323249,1.5,1.0,7.9005648493766785
276e29da-02e9-4d3e-ad5a-6688a8f08dfd,charlie,0,normal,908.0810106698368,26912.17029579427,79641.16926160353,2.3958733595693142,3.7278520386316965,1.017728675579906,0.09119479625824678,1.5,1.0,6.799923151731491
4197516e-48c5-4944-8673-af20fba6a595,alice,0,normal,749.83691646841,19816.271401303882,49352.68071970303,2.7894862200337185,3.1776442464026267,0.7313736980537229,0.10949640163712002,1.5,1.0,7.28326889872551
ba20bff7-c40b-4357-a816-34e8bca9db50,bravo,0,normal,607.9903347066704,13371.948555041226,80869.40882075504,2.903206632626083,2.891248576517387,0.5799067704809563,0.1017257359174215,1.5,1.0,8.085660994052887
11e7decb-b6e0-462a-920a-ed4dbbff1835,alice,0,normal,772.8839428045608,17076.760729218495,57497.37537146227,2.769261742266042,3.2930997347938877,1.164735946750791,0.11168573612645538,1.5,1.0,7.090168714523315
b903c873-ff50-4386-b8f4-d0f3428b79e1,charlie,0,normal,884.5007216717933,23719.184990262802,56060.004152745474,2.2827599385154866,3.7473489775260247,1.1271158508682206,0.08985611661336204,1.5,1.0,6.703822702169418
1c0f5690-f547-4b21-8774-2f8275ff5c7e,alice,0,normal,764.2069223763045,18184.127364223612,65205.23745001839,3.0026736154727125,3.206427300528773,0.8750712835736235,0.11046108187248238,1.5,1.0,7.3721684217453
4d9b0601-e183-425a-b8e8-134b510c1226,alice,0,normal,753.6013958917742,21579.668533635482,54052.880585420884,2.5614193347671717,3.279108668884061,0.8120116620220338,0.1122123192901848,1.5,1.0,6.8042632937431335
825504b6-d672-435a-83fc-6cc74b4e781a,charlie,0,normal,881.214675290436,33593.72217119618,65341.879104797146,2.553103996052372,3.792157622524377,1.7081622722163023,0.09210734185129721,1.5,1.0,7.323393106460571
b7ea6c90-78cd-46e6-9092-28771657eefc,bravo,0,normal,632.8006313085332,14120.609271380157,77695.53512700388,2.9617190880305286,2.9271663678529647,0.6434462179414704,0.09796202263865428,1.5,1.0,7.638475209474564
092b8271-7ed1-478f-a68f-f3a51f750d80,charlie,0,normal,905.3518866249397,33942.323307286235,58288.16084635335,2.307966431749905,3.6981021885895395,1.0605115016830988,0.09092579202089596,1.5,1.0,7.00672259926796
d41ff620-5cf6-44ac-98c3-82a4f0919142,bravo,0,normal,649.762436195278,16212.8679940632,54239.419964092085,2.881728719060679,2.945656939942875,0.6569254410351356,0.10336177240857829,1.5,1.0,7.871387213468552
0dcf5b02-e777-43e4-bf85-69056c331719,bravo,0,normal,620.6565992450097,12235.880665358949,34050.73837974394,2.951104122429279,2.943976967917596,0.7388511518774138,0.10276358193770947,1.5,1.0,8.048360079526901
61859cda-31b4-4e97-b1ce-910cf322bb21,bravo,0,normal,627.2683540833522,16880.67803469246,56837.05536557256,2.927585770357479,3.0124207669726504,0.7566965123984793,0.10122759903530144,1.5,1.0,7.848003178834915
7ce6277a-3a4c-474b-a153-9face694ecef,bravo,0,normal,614.2284849322882,12559.052323112504,48387.03933572486,2.8478652760703174,2.9425569578799506,0.5964462392226639,0.09822792739187931,1.5,1.0,7.92547532916069
c75df42e-c129-4a17-be66-8132f0acad8c,alice,0,normal,747.8038594615499,16206.373660222003,49410.036301937245,2.923388569813591,3.2131401967330158,0.7598286726614419,0.11328981801752006,1.5,1.0,7.419117838144302
e87f7533-d95b-4902-8e03-99c60bab9ee3,bravo,0,normal,629.6808329512512,14417.58534446293,58247.993008152145,2.9706581255000555,2.983002037628977,0.6038148848426382,0.09881451934390227,1.5,1.0,7.9569036066532135
a3fdc493-b1d0-4cdc-b254-37f0a873d89d,alice,0,normal,768.5529332340757,18582.27477384283,51178.08573852832,2.858982620732919,3.2188746127822028,0.7343823139955011,0.10808149460778436,1.5,1.0,6.976524502038956
fabdb7b0-e0e6-479b-8bf7-173deffa929a,bravo,0,normal,596.0090996373202,13510.46398973287,56074.293977384244,2.984627619916598,2.910547524490057,0.7085735477352776,0.09781462506896227,1.5,1.0,8.136298060417175
05ef5a26-75f8-485a-8238-e5f59dd3abcf,alice,0,normal,762.6731900824459,17110.817980902495,62186.93434841546,3.0205193257852705,3.230688281394115,0.7861709334920867,0.11218276449782319,1.5,1.0,7.571385324001312
2eca558c-10ce-4788-9c2a-ec65847a4d59,bravo,0,normal,610.1022698818014,19694.663235022097,64505.60539703597,2.9182929783985765,3.0289916263753867,0.8070539122929139,0.09634376461000904,1.5,1.0,7.69420251250267
ff88bb29-c46d-4ba0-b89a-d9e804826f8a,alice,0,normal,763.1239329292808,21777.079474691935,56652.4437900966,2.892894305871205,3.1583551058316255,0.8542655439101887,0.11168537806397856,1.5,1.0,7.391397774219513
277b4b44-6467-483a-8d0a-3759c5cf5a8c,charlie,0,normal,910.3297288211759,24800.817921030903,53945.45924952636,2.187399675702546,3.7872602974323333,1.144766556659138,0.09147574241432022,1.5,1.0,6.738852798938751
0aae1529-4de0-43d1-bac7-e654b91b1ef9,charlie,0,normal,885.0213668071377,17706.111533610154,53937.467517686026,2.149954899915645,3.7397420021938137,1.2261636091220725,0.08926763650716096,1.5,1.0,6.552037298679352
74c70864-cf06-4e14-888e-92369d17c85a,bravo,0,normal,624.0357883198244,14297.528720137661,92472.03407256758,2.948710892882161,2.9079733931569627,0.6272870991132368,0.09899467140787648,1.5,1.0,7.923267871141434
313425ec-5f80-4a3d-8c54-65a3cecd045a,bravo,0,normal,603.6607439255092,11995.107432293144,55965.762924929266,3.1965718701237646,2.9435800011773354,0.6749133814669251,0.10388540913055422,1.5,1.0,8.084454715251923
